timestamp,src_ip,user,event_id,status
2025-09-26T14:18:02.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T14:19:32.288728,192.168.1.50,ayounes,4624,SUCCESS
2025-09-26T14:21:02.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T14:22:32.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T14:24:02.288728,172.16.0.10,svc-backup,4625,FAIL
2025-09-26T14:25:32.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T14:27:02.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T14:28:32.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-26T14:30:02.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T14:31:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T14:33:02.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T14:34:32.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-26T14:36:02.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T14:37:32.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T14:39:02.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T14:40:32.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T14:42:02.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T14:43:32.288728,192.168.1.77,ayounes,4624,SUCCESS
2025-09-26T14:45:02.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T14:46:32.288728,10.0.0.4,Administrator,4624,SUCCESS
2025-09-26T14:48:02.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T14:49:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T14:51:02.288728,192.168.1.77,ayounes,4624,SUCCESS
2025-09-26T14:52:32.288728,203.0.113.5,ayounes,4625,FAIL
2025-09-26T14:54:02.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T14:55:32.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T14:57:02.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-26T14:58:32.288728,10.0.0.4,ayounes,4624,SUCCESS
2025-09-26T15:00:02.288728,172.16.0.10,jsmith,4624,SUCCESS
2025-09-26T15:01:32.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T15:03:02.288728,192.168.1.50,svc-backup,4625,FAIL
2025-09-26T15:04:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T15:06:02.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T15:07:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T15:09:02.288728,10.0.0.4,Administrator,4624,SUCCESS
2025-09-26T15:10:32.288728,172.16.0.10,jsmith,4624,SUCCESS
2025-09-26T15:12:02.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T15:13:32.288728,192.168.1.77,ayounes,4624,SUCCESS
2025-09-26T15:15:02.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T15:16:32.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T15:18:02.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T15:19:32.288728,172.16.0.10,ayounes,4625,FAIL
2025-09-26T15:21:02.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-26T15:22:32.288728,172.16.0.10,jsmith,4624,SUCCESS
2025-09-26T15:24:02.288728,192.168.1.50,jsmith,4625,FAIL
2025-09-26T15:25:32.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T15:27:02.288728,203.0.113.5,svc-backup,4624,SUCCESS
2025-09-26T15:28:32.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T15:30:02.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T15:31:32.288728,192.168.1.50,jsmith,4625,FAIL
2025-09-26T15:33:02.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-26T15:34:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T15:36:02.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T15:37:32.288728,192.168.1.77,svc-backup,4625,FAIL
2025-09-26T15:39:02.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T15:40:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T15:42:02.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T15:43:32.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T15:45:02.288728,192.168.1.50,svc-backup,4625,FAIL
2025-09-26T15:46:32.288728,203.0.113.5,Administrator,4625,FAIL
2025-09-26T15:48:02.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T15:49:32.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-26T15:51:02.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-26T15:52:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T15:54:02.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T15:55:32.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T15:57:02.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T15:58:32.288728,192.168.1.77,ayounes,4624,SUCCESS
2025-09-26T16:00:02.288728,192.168.1.77,Administrator,4625,FAIL
2025-09-26T16:01:32.288728,10.0.0.4,Administrator,4625,FAIL
2025-09-26T16:03:02.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T16:04:32.288728,172.16.0.10,ayounes,4625,FAIL
2025-09-26T16:06:02.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T16:07:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T16:09:02.288728,10.0.0.4,svc-backup,4625,FAIL
2025-09-26T16:10:32.288728,10.0.0.4,jsmith,4625,FAIL
2025-09-26T16:12:02.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T16:13:32.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T16:15:02.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T16:16:32.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T16:18:02.288728,10.0.0.4,Administrator,4624,SUCCESS
2025-09-26T16:19:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T16:21:02.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-26T16:22:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T16:24:02.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T16:25:32.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T16:27:02.288728,10.0.0.4,ayounes,4624,SUCCESS
2025-09-26T16:28:32.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T16:30:02.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-26T16:31:32.288728,10.0.0.4,ayounes,4624,SUCCESS
2025-09-26T16:33:02.288728,172.16.0.10,jsmith,4624,SUCCESS
2025-09-26T16:34:32.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T16:36:02.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-26T16:37:32.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T16:39:02.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T16:40:32.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T16:42:02.288728,10.0.0.4,Administrator,4624,SUCCESS
2025-09-26T16:43:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T16:45:02.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T16:46:32.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T16:48:02.288728,10.0.0.4,ayounes,4624,SUCCESS
2025-09-26T16:49:32.288728,203.0.113.5,svc-backup,4624,SUCCESS
2025-09-26T16:51:02.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T16:52:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T16:54:02.288728,203.0.113.5,svc-backup,4625,FAIL
2025-09-26T16:55:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T16:57:02.288728,172.16.0.10,ayounes,4625,FAIL
2025-09-26T16:58:32.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T17:00:02.288728,203.0.113.5,Administrator,4625,FAIL
2025-09-26T17:01:32.288728,203.0.113.5,svc-backup,4625,FAIL
2025-09-26T17:03:02.288728,203.0.113.5,svc-backup,4625,FAIL
2025-09-26T17:04:32.288728,10.0.0.4,Administrator,4624,SUCCESS
2025-09-26T17:06:02.288728,172.16.0.10,svc-backup,4625,FAIL
2025-09-26T17:07:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T17:09:02.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-26T17:10:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T17:12:02.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T17:13:32.288728,10.0.0.4,ayounes,4624,SUCCESS
2025-09-26T17:15:02.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-26T17:16:32.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T17:18:02.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T17:19:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T17:21:02.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T17:22:32.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T17:24:02.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T17:25:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T17:27:02.288728,172.16.0.10,jsmith,4625,FAIL
2025-09-26T17:28:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T17:30:02.288728,192.168.1.50,ayounes,4624,SUCCESS
2025-09-26T17:31:32.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T17:33:02.288728,192.168.1.50,ayounes,4624,SUCCESS
2025-09-26T17:34:32.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T17:36:02.288728,192.168.1.77,ayounes,4625,FAIL
2025-09-26T17:37:32.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T17:39:02.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T17:40:32.288728,192.168.1.50,jsmith,4625,FAIL
2025-09-26T17:42:02.288728,10.0.0.4,Administrator,4624,SUCCESS
2025-09-26T17:43:32.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T17:45:02.288728,10.0.0.4,ayounes,4624,SUCCESS
2025-09-26T17:46:32.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-26T17:48:02.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T17:49:32.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T17:51:02.288728,172.16.0.10,jsmith,4624,SUCCESS
2025-09-26T17:52:32.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-26T17:54:02.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T17:55:32.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T17:57:02.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-26T17:58:32.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T18:00:02.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T18:01:32.288728,192.168.1.77,svc-backup,4625,FAIL
2025-09-26T18:03:02.288728,192.168.1.77,svc-backup,4625,FAIL
2025-09-26T18:04:32.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T18:06:02.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T18:07:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T18:09:02.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T18:10:32.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T18:12:02.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T18:13:32.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-26T18:15:02.288728,172.16.0.10,jsmith,4624,SUCCESS
2025-09-26T18:16:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T18:18:02.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T18:19:32.288728,192.168.1.50,ayounes,4624,SUCCESS
2025-09-26T18:21:02.288728,10.0.0.4,Administrator,4625,FAIL
2025-09-26T18:22:32.288728,172.16.0.10,jsmith,4624,SUCCESS
2025-09-26T18:24:02.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-26T18:25:32.288728,10.0.0.4,jsmith,4625,FAIL
2025-09-26T18:27:02.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T18:28:32.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T18:30:02.288728,203.0.113.5,jsmith,4625,FAIL
2025-09-26T18:31:32.288728,192.168.1.50,ayounes,4624,SUCCESS
2025-09-26T18:33:02.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T18:34:32.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T18:36:02.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T18:37:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T18:39:02.288728,10.0.0.4,Administrator,4624,SUCCESS
2025-09-26T18:40:32.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T18:42:02.288728,10.0.0.4,Administrator,4624,SUCCESS
2025-09-26T18:43:32.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T18:45:02.288728,172.16.0.10,Administrator,4625,FAIL
2025-09-26T18:46:32.288728,192.168.1.77,ayounes,4624,SUCCESS
2025-09-26T18:48:02.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-26T18:49:32.288728,192.168.1.50,ayounes,4624,SUCCESS
2025-09-26T18:51:02.288728,172.16.0.10,jsmith,4624,SUCCESS
2025-09-26T18:52:32.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T18:54:02.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-26T18:55:32.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T18:57:02.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-26T18:58:32.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T19:00:02.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-26T19:01:32.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-26T19:03:02.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T19:04:32.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T19:06:02.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T19:07:32.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T19:09:02.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-26T19:10:32.288728,172.16.0.10,jsmith,4624,SUCCESS
2025-09-26T19:12:02.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T19:13:32.288728,203.0.113.5,Administrator,4625,FAIL
2025-09-26T19:15:02.288728,192.168.1.50,ayounes,4624,SUCCESS
2025-09-26T19:16:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T19:18:02.288728,192.168.1.77,ayounes,4625,FAIL
2025-09-26T19:19:32.288728,10.0.0.4,ayounes,4624,SUCCESS
2025-09-26T19:21:02.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T19:22:32.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T19:24:02.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T19:25:32.288728,192.168.1.77,Administrator,4625,FAIL
2025-09-26T19:27:02.288728,203.0.113.5,svc-backup,4624,SUCCESS
2025-09-26T19:28:32.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T19:30:02.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-26T19:31:32.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T19:33:02.288728,172.16.0.10,jsmith,4624,SUCCESS
2025-09-26T19:34:32.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T19:36:02.288728,203.0.113.5,svc-backup,4624,SUCCESS
2025-09-26T19:37:32.288728,10.0.0.4,ayounes,4625,FAIL
2025-09-26T19:39:02.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T19:40:32.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T19:42:02.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T19:43:32.288728,172.16.0.10,jsmith,4624,SUCCESS
2025-09-26T19:45:02.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T19:46:32.288728,192.168.1.50,jsmith,4625,FAIL
2025-09-26T19:48:02.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T19:49:32.288728,10.0.0.4,ayounes,4624,SUCCESS
2025-09-26T19:51:02.288728,192.168.1.77,svc-backup,4625,FAIL
2025-09-26T19:52:32.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-26T19:54:02.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T19:55:32.288728,192.168.1.77,ayounes,4624,SUCCESS
2025-09-26T19:57:02.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-26T19:58:32.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T20:00:02.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T20:01:32.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-26T20:03:02.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T20:04:32.288728,192.168.1.77,Administrator,4625,FAIL
2025-09-26T20:06:02.288728,192.168.1.77,Administrator,4625,FAIL
2025-09-26T20:07:32.288728,203.0.113.5,Administrator,4625,FAIL
2025-09-26T20:09:02.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T20:10:32.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T20:12:02.288728,192.168.1.77,ayounes,4624,SUCCESS
2025-09-26T20:13:32.288728,203.0.113.5,svc-backup,4624,SUCCESS
2025-09-26T20:15:02.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-26T20:16:32.288728,203.0.113.5,svc-backup,4624,SUCCESS
2025-09-26T20:18:02.288728,203.0.113.5,svc-backup,4625,FAIL
2025-09-26T20:19:32.288728,10.0.0.4,Administrator,4624,SUCCESS
2025-09-26T20:21:02.288728,192.168.1.50,ayounes,4624,SUCCESS
2025-09-26T20:22:32.288728,192.168.1.77,ayounes,4625,FAIL
2025-09-26T20:24:02.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T20:25:32.288728,203.0.113.5,ayounes,4625,FAIL
2025-09-26T20:27:02.288728,192.168.1.77,ayounes,4624,SUCCESS
2025-09-26T20:28:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T20:30:02.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T20:31:32.288728,192.168.1.77,ayounes,4624,SUCCESS
2025-09-26T20:33:02.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T20:34:32.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-26T20:36:02.288728,192.168.1.77,ayounes,4624,SUCCESS
2025-09-26T20:37:32.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T20:39:02.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T20:40:32.288728,192.168.1.50,jsmith,4625,FAIL
2025-09-26T20:42:02.288728,10.0.0.4,svc-backup,4625,FAIL
2025-09-26T20:43:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T20:45:02.288728,203.0.113.5,svc-backup,4624,SUCCESS
2025-09-26T20:46:32.288728,203.0.113.5,svc-backup,4625,FAIL
2025-09-26T20:48:02.288728,172.16.0.10,jsmith,4624,SUCCESS
2025-09-26T20:49:32.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T20:51:02.288728,10.0.0.4,ayounes,4624,SUCCESS
2025-09-26T20:52:32.288728,192.168.1.77,ayounes,4624,SUCCESS
2025-09-26T20:54:02.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-26T20:55:32.288728,203.0.113.5,svc-backup,4624,SUCCESS
2025-09-26T20:57:02.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-26T20:58:32.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T21:00:02.288728,10.0.0.4,jsmith,4625,FAIL
2025-09-26T21:01:32.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T21:03:02.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T21:04:32.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-26T21:06:02.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T21:07:32.288728,192.168.1.50,Administrator,4625,FAIL
2025-09-26T21:09:02.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T21:10:32.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T21:12:02.288728,203.0.113.5,svc-backup,4624,SUCCESS
2025-09-26T21:13:32.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T21:15:02.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T21:16:32.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T21:18:02.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T21:19:32.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T21:21:02.288728,172.16.0.10,svc-backup,4625,FAIL
2025-09-26T21:22:32.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-26T21:24:02.288728,192.168.1.77,ayounes,4624,SUCCESS
2025-09-26T21:25:32.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T21:27:02.288728,192.168.1.77,ayounes,4625,FAIL
2025-09-26T21:28:32.288728,203.0.113.5,jsmith,4625,FAIL
2025-09-26T21:30:02.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-26T21:31:32.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-26T21:33:02.288728,192.168.1.77,Administrator,4625,FAIL
2025-09-26T21:34:32.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T21:36:02.288728,10.0.0.4,Administrator,4625,FAIL
2025-09-26T21:37:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T21:39:02.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T21:40:32.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T21:42:02.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-26T21:43:32.288728,192.168.1.77,svc-backup,4625,FAIL
2025-09-26T21:45:02.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-26T21:46:32.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-26T21:48:02.288728,203.0.113.5,svc-backup,4624,SUCCESS
2025-09-26T21:49:32.288728,172.16.0.10,Administrator,4624,SUCCESS
2025-09-26T21:51:02.288728,203.0.113.5,svc-backup,4624,SUCCESS
2025-09-26T21:52:32.288728,172.16.0.10,jsmith,4624,SUCCESS
2025-09-26T21:54:02.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-26T21:55:32.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T21:57:02.288728,10.0.0.4,svc-backup,4624,SUCCESS
2025-09-26T21:58:32.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T22:00:02.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T22:01:32.288728,192.168.1.77,Administrator,4624,SUCCESS
2025-09-26T22:03:02.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T22:04:32.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T22:06:02.288728,10.0.0.4,ayounes,4624,SUCCESS
2025-09-26T22:07:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T22:09:02.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-26T22:10:32.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T22:12:02.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T22:13:32.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T22:15:02.288728,10.0.0.4,ayounes,4624,SUCCESS
2025-09-26T22:16:32.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T22:18:02.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T22:19:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T22:21:02.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T22:22:32.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T22:24:02.288728,10.0.0.4,ayounes,4625,FAIL
2025-09-26T22:25:32.288728,10.0.0.4,jsmith,4624,SUCCESS
2025-09-26T22:27:02.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-26T22:28:32.288728,192.168.1.50,jsmith,4625,FAIL
2025-09-26T22:30:02.288728,10.0.0.4,Administrator,4624,SUCCESS
2025-09-26T22:31:32.288728,10.0.0.4,ayounes,4624,SUCCESS
2025-09-26T22:33:02.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-26T22:34:32.288728,203.0.113.5,Administrator,4625,FAIL
2025-09-26T22:36:02.288728,203.0.113.5,ayounes,4624,SUCCESS
2025-09-26T22:37:32.288728,10.0.0.4,ayounes,4625,FAIL
2025-09-26T22:39:02.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T22:40:32.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T22:42:02.288728,192.168.1.50,jsmith,4624,SUCCESS
2025-09-26T22:43:32.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-26T22:45:02.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-26T22:46:32.288728,192.168.1.77,jsmith,4624,SUCCESS
2025-09-26T22:48:02.288728,203.0.113.5,Administrator,4624,SUCCESS
2025-09-26T22:49:32.288728,10.0.0.4,svc-backup,4625,FAIL
2025-09-26T22:51:02.288728,192.168.1.50,Administrator,4624,SUCCESS
2025-09-26T22:52:32.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-26T22:54:02.288728,192.168.1.77,ayounes,4625,FAIL
2025-09-26T22:55:32.288728,172.16.0.10,svc-backup,4624,SUCCESS
2025-09-26T22:57:02.288728,172.16.0.10,ayounes,4624,SUCCESS
2025-09-26T22:58:32.288728,10.0.0.4,svc-backup,4625,FAIL
2025-09-26T23:00:02.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-26T23:01:32.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-26T23:03:02.288728,203.0.113.5,Administrator,4625,FAIL
2025-09-26T23:04:32.288728,10.0.0.4,ayounes,4624,SUCCESS
2025-09-26T23:06:02.288728,203.0.113.5,jsmith,4624,SUCCESS
2025-09-26T23:07:32.288728,192.168.1.50,ayounes,4624,SUCCESS
2025-09-26T23:09:02.288728,192.168.1.50,svc-backup,4624,SUCCESS
2025-09-26T23:10:32.288728,192.168.1.50,ayounes,4624,SUCCESS
2025-09-26T23:12:02.288728,192.168.1.77,svc-backup,4624,SUCCESS
2025-09-26T23:13:32.288728,192.168.1.50,ayounes,4624,SUCCESS
